,Start,End,Duration,# Trades,# Different Stocks,Win Rate [%],Avg. Trade [%],Median Trade [%],Avg. Win [%],Median Win [%],Avg. Loss [%],Median Loss [%],Total Return [%],Stock
181,2010-01-05,2020-12-21,4003 days,174,1,39.6551724137931,0.6449425287356321,-1.07,4.917536231884056,4.69,-2.1627619047619056,-1.75,112.21999999999998,CHCO
291,2010-01-07,2020-11-04,3954 days,165,1,40.60606060606061,0.677272727272727,-1.04,5.963731343283583,5.39,-2.9369387755102063,-2.605,111.75,DHI
911,2010-01-21,2020-12-24,3990 days,172,1,41.27906976744186,0.6493023255813953,-0.815,3.900845070422534,3.21,-1.6364356435643566,-1.45,111.67999999999999,SJM
272,2010-01-05,2020-12-17,3999 days,159,1,45.911949685534594,0.6996855345911946,-0.67,3.8898630136986307,3.34,-2.0318823529411776,-1.83,111.25,CWT
29,2010-01-22,2020-11-16,3951 days,165,1,45.45454545454545,0.6706666666666666,-0.62,3.8334666666666664,2.74,-1.9649999999999999,-1.4249999999999998,110.66000000000001,AFG
351,2010-01-28,2020-12-04,3963 days,174,1,37.93103448275862,0.6336206896551733,-2.395,10.27287878787879,7.925000000000001,-5.407238095238096,-4.24,110.25000000000004,EVC
322,2010-01-20,2020-12-04,3971 days,187,1,37.4331550802139,0.5890909090909091,-1.42,7.855714285714285,5.78,-3.758461538461539,-3.24,110.16,ECPG
215,2010-01-07,2020-11-23,3973 days,169,1,40.828402366863905,0.6507692307692307,-1.46,6.3631884057971,4.98,-3.290799999999999,-2.755,109.97999999999999,CNO
1080,2010-01-06,2020-12-04,3985 days,180,1,44.44444444444444,0.6101111111111112,-1.44,5.35675,5.07,-3.1872000000000003,-2.915,109.82,WDR
413,2010-01-28,2020-11-16,3945 days,174,1,42.5287356321839,0.6288505747126435,-1.13,5.205135135135136,4.09,-2.7576,-2.375,109.42000000000002,FWRD
572,2010-01-21,2020-12-09,3975 days,161,1,40.37267080745342,0.6772670807453414,-0.84,4.765076923076921,3.86,-2.0905208333333327,-1.85,109.03999999999999,KRNY
211,2010-01-11,2020-12-10,3986 days,187,1,41.711229946524064,0.5821925133689837,-1.08,6.180000000000001,4.58,-3.4235779816513747,-2.44,108.87,CMTL
39,2010-01-05,2020-12-10,3992 days,174,1,40.804597701149426,0.6252873563218394,-1.22,5.515915492957746,4.2,-2.7728431372549016,-2.1550000000000002,108.8,AIT
967,2010-01-11,2020-12-11,3987 days,168,1,36.30952380952381,0.6456547619047617,-1.1549999999999998,5.551967213114754,4.28,-2.1514018691588785,-1.88,108.47000000000003,TDY
51,2010-01-11,2020-11-09,3955 days,161,1,45.3416149068323,0.6683850931677019,-1.02,5.2491780821917775,4.79,-3.1315909090909075,-2.4400000000000004,107.61,ALV
844,2010-01-13,2020-12-22,3996 days,178,1,37.640449438202246,0.6035393258426971,-1.58,7.325820895522387,5.34,-3.485454545454546,-2.795,107.43000000000002,RCII
978,2010-01-06,2020-11-10,3961 days,171,1,43.27485380116959,0.6271345029239762,-0.81,4.273783783783783,3.855,-2.154845360824742,-1.92,107.23999999999998,THFF
741,2010-01-21,2020-11-11,3947 days,152,1,36.84210526315789,0.7052631578947369,-1.2850000000000001,6.310357142857145,3.9800000000000004,-2.5913684210526324,-2.17,107.20000000000003,NWS
268,2010-01-21,2020-12-08,3974 days,177,1,35.59322033898305,0.6029378531073445,-2.95,15.179841269841273,11.5,-7.452719298245615,-5.845000000000001,106.71999999999998,CVM
997,2010-02-03,2020-12-22,3975 days,172,1,43.02325581395349,0.6195930232558139,-0.86,4.597567567567566,3.605,-2.384183673469388,-2.035,106.57,TRMK
786,2010-01-11,2020-11-04,3950 days,184,1,41.84782608695652,0.5786956521739132,-1.5750000000000002,6.778311688311688,5.72,-3.882710280373833,-3.26,106.47999999999999,PDFS
929,2010-01-05,2020-12-21,4003 days,167,1,43.11377245508982,0.6331137724550896,-1.44,6.919305555555556,5.42,-4.13115789473684,-3.34,105.73000000000002,SPTN
403,2010-01-04,2020-12-23,4006 days,182,1,41.75824175824176,0.5767032967032967,-1.105,5.108552631578948,4.275,-2.672547169811322,-2.12,104.96000000000001,FORR
812,2010-01-22,2020-12-29,3994 days,179,1,39.66480446927375,0.5860335195530726,-0.9,4.4943661971831,3.75,-1.983333333333333,-1.705,104.9,PNM
26,2010-02-08,2020-11-10,3928 days,176,1,37.5,0.5953977272727272,-1.5150000000000001,6.663333333333337,4.505,-3.0453636363636347,-2.36,104.78999999999999,AEL
962,2010-02-11,2020-11-20,3935 days,152,1,42.76315789473684,0.6890131578947372,-0.315,3.6912307692307684,2.86,-1.554022988505747,-1.27,104.73000000000002,TBNK
955,2010-01-05,2020-11-30,3982 days,166,1,43.373493975903614,0.6295180722891569,-0.965,5.420416666666666,4.27,-3.040106382978723,-2.37,104.5,SYKE
236,2010-01-04,2020-12-21,4004 days,183,1,39.34426229508197,0.570601092896175,-1.41,6.662499999999998,6.21,-3.3809009009009006,-3.01,104.41999999999999,CRAI
961,2010-01-06,2020-12-14,3995 days,176,1,42.04545454545455,0.5923295454545457,-1.3900000000000001,6.637027027027028,5.67,-3.793039215686273,-3.285,104.25000000000003,TBI
221,2010-01-04,2020-12-24,4007 days,168,1,42.26190476190476,0.6205357142857142,-1.43,7.204507042253524,6.24,-4.198659793814435,-3.35,104.25,COHU
737,2010-01-27,2020-12-16,3976 days,167,1,41.91616766467065,0.6195808383233534,-0.91,4.727571428571428,4.27,-2.3449484536082466,-1.94,103.47,NVR
212,2010-01-20,2020-11-03,3940 days,182,1,40.65934065934066,0.5682417582417582,-1.53,6.192567567567567,5.245,-3.2854629629629635,-2.485,103.41999999999999,CNC
71,2010-01-06,2020-12-18,3999 days,183,1,36.0655737704918,0.5647540983606558,-1.63,8.310909090909092,6.4,-3.8048717948717945,-2.7,103.35000000000001,APEI
501,2010-01-11,2020-12-17,3993 days,161,1,43.47826086956522,0.6413664596273295,-0.79,4.567571428571428,3.5199999999999996,-2.4052222222222217,-1.7149999999999999,103.26,ICUI
775,2010-01-21,2020-11-23,3959 days,170,1,35.88235294117647,0.6050000000000004,-1.865,7.946557377049182,6.84,-3.503577981651377,-2.75,102.85000000000001,OXM
814,2010-01-22,2020-12-11,3976 days,183,1,39.89071038251366,0.5583606557377049,-1.58,6.6130136986301356,5.87,-3.4597272727272714,-3.205,102.17999999999996,PODD
887,2010-01-25,2020-12-31,3993 days,178,1,41.01123595505618,0.5730898876404494,-0.86,4.608082191780824,3.99,-2.2536538461538473,-1.7349999999999999,102.00999999999999,SBUX
32,2010-01-12,2020-12-14,3989 days,179,1,40.22346368715084,0.5696648044692743,-2.71,11.571111111111115,9.565000000000001,-7.030288461538458,-5.845000000000001,101.97000000000003,AGEN
468,2010-01-06,2020-11-10,3961 days,166,1,44.57831325301205,0.6140361445783133,-0.965,4.365945945945946,3.785,-2.430219780219779,-2.02,101.92999999999998,HMN
429,2010-01-05,2020-11-16,3968 days,169,1,42.01183431952663,0.6010650887573967,-0.98,5.304788732394369,4.29,-2.8067346938775524,-2.2,101.57999999999998,GNTX
783,2010-01-07,2020-11-18,3968 days,176,1,46.02272727272727,0.5769318181818183,-0.745,6.113703703703703,3.26,-4.143894736842104,-1.95,101.53999999999999,PCG
647,2010-02-04,2020-12-02,3954 days,177,1,37.28813559322034,0.5699435028248588,-2.14,10.626515151515148,7.785,-5.458818181818183,-3.855,100.87999999999998,MGI
678,2010-01-04,2020-12-11,3994 days,161,1,44.099378881987576,0.6250931677018637,-0.66,4.480845070422533,4.15,-2.4166666666666665,-1.99,100.63999999999999,MSEX
900,2010-01-04,2020-12-16,3999 days,167,1,43.11377245508982,0.600538922155689,-1.02,5.74361111111111,4.66,-3.2973684210526315,-2.42,100.28999999999998,SFE
354,2010-01-27,2020-11-10,3940 days,171,1,43.27485380116959,0.5861403508771931,-1.0,5.477432432432434,4.905,-3.1453608247422675,-2.59,100.23,EWBC
802,2010-02-17,2020-12-21,3960 days,169,1,38.46153846153847,0.5895857988165681,-1.36,5.964615384615385,5.37,-2.7966990291262137,-2.23,99.64,PKE
73,2010-01-13,2020-12-16,3990 days,171,1,39.76608187134503,0.582456140350877,-1.46,7.085294117647059,5.73,-3.710679611650484,-3.1,99.60000000000001,APOG
333,2010-01-19,2020-12-07,3975 days,164,1,38.41463414634146,0.6065853658536589,-1.335,6.95873015873016,5.68,-3.3892000000000007,-2.545,99.47999999999999,ELY
176,2010-01-20,2020-12-31,3998 days,176,1,38.63636363636363,0.5646022727272727,-1.66,7.251029411764708,6.505,-3.6453703703703706,-2.9450000000000003,99.37000000000002,CEVA
925,2010-01-06,2020-12-21,4002 days,172,1,45.348837209302324,0.5768023255813951,-0.6499999999999999,3.75025641025641,3.385,-2.0564893617021283,-1.7650000000000001,99.21,SON
1054,2010-01-15,2020-12-29,4001 days,175,1,36.0,0.5651428571428571,-1.46,7.126507936507939,5.22,-3.153783783783782,-2.58,98.9,VIVO
200,2010-01-20,2020-11-09,3946 days,164,1,41.46341463414634,0.6026829268292679,-1.165,6.750588235294118,5.385,-3.7915789473684196,-2.73,98.84,CLW
383,2010-01-07,2020-11-16,3966 days,174,1,43.103448275862064,0.5659770114942527,-1.1,4.919999999999998,4.11,-2.760408163265306,-2.2350000000000003,98.47999999999999,FHN
528,2010-01-06,2020-12-23,4004 days,179,1,37.43016759776536,0.549776536312849,-1.83,7.409701492537315,7.19,-3.5539285714285715,-2.965,98.40999999999998,IRDM
769,2010-01-22,2020-12-17,3982 days,177,1,37.85310734463277,0.5546892655367234,-1.81,9.52328358208955,8.23,-4.998888888888887,-3.74,98.18,ORN
379,2010-01-19,2020-12-07,3975 days,171,1,42.69005847953216,0.5738596491228075,-0.95,4.984794520547944,3.77,-2.711836734693878,-1.8650000000000002,98.12999999999997,FFIC
1007,2010-01-06,2020-12-14,3995 days,179,1,41.899441340782126,0.5477653631284916,-1.19,6.913733333333336,6.02,-4.0430769230769235,-3.185,98.05,TTGT
451,2010-01-29,2020-12-09,3967 days,181,1,41.988950276243095,0.5377348066298346,-1.73,8.82315789473684,7.67,-5.459333333333334,-4.16,97.33,HALO
275,2010-01-08,2020-12-11,3990 days,193,1,37.82383419689119,0.50279792746114,-2.75,11.434657534246572,10.31,-6.251610169491524,-5.1850000000000005,97.04000000000003,CYTK
957,2010-01-22,2020-12-04,3969 days,175,1,38.285714285714285,0.5539999999999998,-0.7,4.470895522388058,2.76,-1.8934579439252341,-1.3,96.95,SYY
498,2010-01-21,2020-12-07,3973 days,176,1,40.909090909090914,0.5507386363636363,-0.89,4.221805555555555,3.63,-1.990769230769231,-1.595,96.93,ICE
529,2010-01-04,2020-12-18,4001 days,177,1,43.50282485875706,0.5418644067796607,-0.72,3.9479220779220774,3.24,-2.080800000000001,-1.6949999999999998,95.91,ISBC
112,2010-01-05,2020-12-17,3999 days,177,1,42.3728813559322,0.54090395480226,-1.52,6.0621333333333345,5.05,-3.5188235294117636,-3.075,95.74,BDC
231,2010-01-07,2020-12-21,4001 days,170,1,42.35294117647059,0.555823529411765,-1.065,4.522638888888889,3.7300000000000004,-2.3585714285714294,-1.9849999999999999,94.49000000000002,CPK
387,2010-01-07,2020-11-10,3960 days,171,1,41.52046783625731,0.5521637426900582,-1.2,5.369718309859154,4.28,-2.868299999999999,-2.0999999999999996,94.42,FITB
713,2010-02-03,2020-11-16,3939 days,172,1,42.44186046511628,0.5486627906976745,-1.145,4.278767123287671,3.59,-2.2018181818181817,-1.83,94.36999999999999,NJR
950,2010-01-22,2020-12-23,3988 days,177,1,40.11299435028249,0.5327683615819208,-0.96,4.204507042253521,3.64,-1.9266037735849064,-1.64,94.29999999999998,SWX
10,2010-01-20,2020-11-10,3947 days,172,1,38.372093023255815,0.5477325581395351,-1.1400000000000001,5.251060606060608,4.445,-2.3807547169811323,-1.72,94.21000000000001,ABM
156,2010-01-20,2020-12-30,3997 days,177,1,37.28813559322034,0.5319774011299438,-2.25,9.432424242424243,8.015,-4.760180180180181,-3.82,94.16,CAR
485,2010-03-01,2020-11-16,3913 days,180,1,41.66666666666667,0.5167777777777777,-1.15,5.148533333333334,4.19,-2.8458252427184463,-2.55,93.02000000000002,HTLF
822,2010-01-06,2020-12-14,3995 days,165,1,41.21212121212121,0.5576363636363637,-1.52,6.202205882352941,5.375,-3.399381443298969,-2.92,92.01,PRAA
1095,2010-01-07,2020-11-24,3974 days,176,1,40.340909090909086,0.5216477272727273,-1.105,5.263943661971832,4.26,-2.685047619047619,-2.06,91.80999999999999,WSBC
586,2010-01-21,2020-12-14,3980 days,182,1,34.61538461538461,0.5036813186813186,-1.82,8.207936507936509,7.26,-3.5750420168067247,-3.11,91.67000000000002,LGND
70,2010-01-21,2020-11-24,3960 days,165,1,40.60606060606061,0.5541818181818182,-0.9,4.315970149253731,3.76,-2.0176530612244887,-1.6749999999999998,91.44,APD
956,2010-01-04,2020-12-30,4013 days,186,1,38.70967741935484,0.4901612903225808,-1.93,7.984722222222223,7.255,-4.243245614035087,-3.7350000000000003,91.17000000000002,SYNA
688,2010-01-05,2020-12-15,3997 days,168,1,38.095238095238095,0.5419642857142856,-2.24,9.596250000000005,8.395,-5.029903846153847,-4.1,91.04999999999998,MTW
422,2010-01-20,2020-11-24,3961 days,168,1,37.5,0.5409523809523806,-2.105,8.437460317460319,7.63,-4.196952380952381,-3.7,90.87999999999997,GIFI
849,2010-01-05,2020-12-10,3992 days,167,1,35.92814371257485,0.538682634730539,-2.24,9.413500000000003,7.8149999999999995,-4.479716981132074,-4.105,89.96000000000001,RES
793,2010-01-19,2020-12-21,3989 days,188,1,41.48936170212766,0.47845744680851043,-1.105,6.239358974358974,4.595000000000001,-3.6396330275229354,-2.84,89.94999999999999,PETS
865,2010-01-04,2020-12-29,4012 days,174,1,39.08045977011494,0.5168965517241376,-1.585,6.454264705882354,5.484999999999999,-3.291981132075473,-2.7350000000000003,89.93999999999998,ROG
862,2010-01-14,2020-12-21,3994 days,176,1,37.5,0.5092613636363634,-1.27,5.617272727272727,4.82,-2.5555454545454546,-2.05,89.63,RNST
203,2010-01-22,2020-11-11,3946 days,165,1,39.39393939393939,0.5410909090909092,-1.91,6.9743076923076925,5.99,-3.6404999999999994,-3.12,89.28000000000003,CMC
559,2010-03-05,2020-11-10,3903 days,177,1,36.72316384180791,0.5036158192090392,-1.62,6.939692307692307,6.0,-3.231607142857144,-2.815,89.14000000000003,KFRC
766,2010-01-22,2020-12-15,3980 days,174,1,39.6551724137931,0.5117241379310346,-1.58,7.538985507246376,5.88,-4.185922330097088,-3.46,89.03999999999999,ORBC
336,2010-01-21,2020-11-24,3960 days,164,1,46.34146341463415,0.5413414634146342,-0.84,4.716842105263159,4.585,-3.064772727272728,-2.7350000000000003,88.78000000000002,EMN
623,2010-01-06,2020-12-09,3990 days,169,1,39.64497041420118,0.5243786982248526,-1.3,5.91,4.85,-3.0132352941176475,-2.535,88.61999999999999,MAS
74,2010-01-06,2020-11-23,3974 days,172,1,42.44186046511628,0.5144767441860468,-2.145,8.443150684931506,7.35,-5.386326530612244,-4.3100000000000005,88.49,ARAY
125,2010-01-08,2020-11-10,3959 days,184,1,40.21739130434783,0.4808695652173913,-1.63,6.36972972972973,6.154999999999999,-3.5126605504587154,-2.7,88.47999999999999,BJRI
687,2010-01-04,2020-12-10,3993 days,196,1,41.83673469387755,0.449795918367347,-1.0350000000000001,5.476219512195119,4.375,-3.1657017543859642,-2.285,88.16,MTSC
271,2010-01-15,2020-12-18,3990 days,181,1,34.806629834254146,0.48668508287292805,-1.72,7.180158730158731,6.28,-3.113333333333333,-2.73,88.09,CWST
245,2010-01-05,2020-12-21,4003 days,170,1,39.411764705882355,0.5180588235294118,-1.89,7.495074626865671,6.29,-4.020388349514562,-3.3,88.07000000000001,CRS
1111,2010-01-12,2020-11-16,3961 days,169,1,41.42011834319527,0.5206508875739646,-1.03,5.788285714285717,5.075,-3.236632653061225,-2.59,87.99000000000001,XRX
791,2010-01-07,2020-12-17,3997 days,176,1,35.22727272727273,0.4997159090909088,-1.58,8.89258064516129,5.175000000000001,-4.064824561403508,-2.98,87.94999999999999,PENN
705,2010-01-13,2020-12-28,4002 days,171,1,40.93567251461988,0.5132748538011698,-1.45,6.703857142857142,4.265,-3.777227722772276,-2.88,87.77,NCR
1024,2010-01-15,2020-12-15,3987 days,166,1,37.95180722891566,0.5283734939759038,-1.68,6.466031746031744,5.86,-3.1033980582524276,-2.78,87.71000000000001,UFPI
378,2010-01-04,2020-12-18,4001 days,176,1,39.77272727272727,0.498068181818182,-1.3,5.6400000000000015,5.045,-2.89754716981132,-2.635,87.66000000000001,FELE
1096,2010-01-29,2020-11-10,3938 days,167,1,42.51497005988024,0.5232934131736525,-1.1,5.310140845070421,4.58,-3.016979166666667,-2.335,87.39000000000001,WSFS
12,2010-02-04,2020-12-29,3981 days,169,1,42.01183431952663,0.5162721893491123,-1.16,4.803802816901408,4.31,-2.5899999999999994,-2.225,87.25,ACIW
897,2010-01-06,2020-12-18,3999 days,173,1,41.61849710982659,0.503815028901734,-1.23,5.420972222222222,4.55,-3.0014851485148513,-2.45,87.16000000000003,SEE
332,2010-01-21,2020-12-17,3983 days,185,1,43.78378378378379,0.4707567567567565,-0.61,3.9260493827160494,3.26,-2.2203846153846154,-1.775,87.09,EL
1037,2010-01-08,2020-12-24,4003 days,171,1,41.52046783625731,0.5092982456140352,-0.98,4.459014084507041,3.82,-2.2950000000000004,-2.075,87.08999999999999,UNP
636,2010-01-07,2020-12-31,4011 days,174,1,41.95402298850575,0.4985057471264367,-1.44,6.36164383561644,5.61,-3.73920792079208,-2.92,86.74000000000001,MDC
171,2010-01-06,2020-10-26,3946 days,180,1,39.44444444444444,0.48166666666666647,-1.56,6.585915492957747,5.78,-3.494495412844034,-2.75,86.69999999999999,CENT
1017,2010-01-20,2020-12-02,3969 days,182,1,36.26373626373626,0.4758241758241756,-2.495,11.283484848484848,8.0,-5.772894736842104,-4.35,86.59999999999998,TZOO
108,2010-01-04,2020-12-22,4005 days,186,1,41.935483870967744,0.46532258064516135,-1.44,6.149999999999998,5.970000000000001,-3.640277777777777,-2.955,86.55,BC
533,2010-01-11,2020-11-20,3966 days,163,1,42.331288343558285,0.530122699386503,-0.89,3.7542028985507248,3.1,-1.8364893617021278,-1.665,86.41,ITW
194,2010-01-08,2020-11-04,3953 days,177,1,44.632768361581924,0.48536723163841783,-0.57,2.9118987341772153,2.5,-1.4707142857142856,-1.37,85.91,CL
473,2010-01-08,2020-11-16,3965 days,172,1,42.44186046511628,0.49674418604651177,-0.56,3.864794520547945,3.32,-1.9867676767676767,-1.49,85.44,HON
404,2010-01-08,2020-11-19,3968 days,172,1,40.116279069767444,0.49645348837209297,-1.6349999999999998,10.172028985507245,7.85,-6.043921568627451,-4.08,85.38999999999999,FOSL
362,2010-01-21,2020-12-17,3983 days,194,1,40.20618556701031,0.43938144329896905,-1.54,8.054999999999998,6.175000000000001,-4.76359649122807,-3.615,85.23999999999995,EXTR
191,2010-01-19,2020-12-28,3996 days,174,1,44.252873563218394,0.4867816091954024,-0.63,3.7585714285714276,3.07,-2.1104123711340206,-1.57,84.69999999999999,CINF
809,2010-01-05,2020-12-21,4003 days,173,1,37.57225433526011,0.4890751445086706,-1.29,5.9540000000000015,5.0,-2.8,-2.255,84.61000000000001,PLXS
593,2010-01-19,2020-12-15,3983 days,174,1,39.08045977011494,0.4844827586206896,-0.925,4.255294117647059,3.375,-1.9345283018867925,-1.745,84.3,LLY
42,2010-01-04,2020-12-23,4006 days,179,1,39.10614525139665,0.47067039106145225,-1.26,6.24557142857143,5.925000000000001,-3.2379816513761472,-2.52,84.25,ALB
557,2010-01-04,2020-12-14,3997 days,181,1,35.35911602209944,0.46458563535911607,-1.45,6.29640625,4.77,-2.7254700854700857,-2.38,84.09,KELYA
613,2010-01-04,2020-12-10,3993 days,172,1,36.627906976744185,0.48686046511627923,-1.47,6.868095238095236,6.38,-3.20137614678899,-2.68,83.74000000000002,LVS
1086,2010-01-21,2020-11-18,3954 days,179,1,37.988826815642454,0.46692737430167597,-1.4,6.653676470588235,5.324999999999999,-3.323153153153152,-2.61,83.58000000000001,WHR
969,2010-02-16,2020-12-28,3968 days,171,1,42.10526315789473,0.4874853801169591,-1.72,7.853055555555555,6.1899999999999995,-4.918979591836734,-3.35,83.35999999999999,TEN
893,2010-02-23,2020-11-09,3912 days,172,1,40.116279069767444,0.4842441860465118,-1.37,6.984927536231883,6.16,-3.9085294117647074,-2.825,83.28999999999999,SCS
610,2010-02-02,2020-12-02,3956 days,171,1,37.42690058479532,0.48502923976608175,-1.93,9.18203125,5.890000000000001,-4.716915887850468,-3.5,82.94,LUB
873,2010-01-06,2020-12-14,3995 days,161,1,42.2360248447205,0.5144099378881986,-1.24,5.07470588235294,4.6,-2.8199999999999994,-2.23,82.82,RS
449,2010-01-06,2020-12-28,4009 days,182,1,41.75824175824176,0.453901098901099,-1.17,5.167500000000001,3.845,-2.925660377358492,-2.545,82.61,HAIN
530,2010-01-22,2020-12-22,3987 days,174,1,45.40229885057471,0.47333333333333333,-0.965,4.473670886075951,4.2,-2.853263157894737,-2.2,82.36000000000001,ISRG
308,2010-01-22,2020-12-18,3983 days,165,1,36.96969696969697,0.4989090909090912,-1.76,7.621147540983605,5.95,-3.6785576923076935,-3.045,82.32,DRQ
371,2010-01-06,2020-11-10,3961 days,167,1,40.7185628742515,0.492934131736527,-0.94,5.433235294117647,4.645,-2.90040404040404,-2.04,82.31999999999998,FCF
599,2010-02-04,2020-12-15,3967 days,168,1,41.07142857142857,0.4895833333333334,-0.89,5.680434782608694,5.16,-3.1282828282828286,-2.53,82.25,LNN
1112,2010-01-20,2020-11-10,3947 days,171,1,43.27485380116959,0.48035087719298236,-0.65,3.453648648648648,2.9850000000000003,-1.7879381443298976,-1.37,82.14,Y
396,2010-01-05,2020-12-15,3997 days,172,1,40.116279069767444,0.475639534883721,-1.185,5.831304347826088,4.38,-3.142647058823529,-2.295,81.81,FMBI
437,2010-01-04,2020-12-28,4011 days,180,1,38.333333333333336,0.4511666666666667,-1.6099999999999999,6.69391304347826,6.0,-3.4294594594594594,-3.01,81.21,GPX
177,2010-01-06,2020-12-31,4012 days,164,1,38.41463414634146,0.49256097560975626,-1.75,7.101111111111108,6.78,-3.629603960396038,-3.05,80.78,CF
1043,2010-02-16,2020-12-28,3968 days,166,1,38.55421686746988,0.4865060240963853,-1.42,6.052812499999999,5.545,-3.0060784313725493,-2.39,80.75999999999999,USPH
516,2010-01-04,2020-12-07,3990 days,166,1,43.373493975903614,0.4862048192771081,-1.65,7.976527777777777,7.37,-5.307526881720429,-4.29,80.70999999999998,INOD
702,2010-01-06,2020-11-24,3975 days,162,1,38.88888888888889,0.49734567901234583,-1.08,4.733650793650792,3.88,-2.1984848484848483,-1.83,80.57,NBTB
509,2010-01-05,2020-12-09,3991 days,164,1,38.41463414634146,0.48932926829268286,-1.35,6.30126984126984,5.8,-3.1672999999999987,-2.67,80.24999999999997,IMKTA
86,2010-01-06,2020-12-14,3995 days,171,1,35.08771929824561,0.4684795321637431,-2.19,8.319833333333332,6.8100000000000005,-3.809818181818183,-3.215,80.11,ATSG
993,2010-01-28,2020-12-14,3973 days,169,1,40.828402366863905,0.4735502958579881,-1.03,4.892463768115943,4.59,-2.6015151515151516,-2.21,80.03,TRC
0,2010-01-04,2020-11-18,3971 days,166,1,40.963855421686745,0.47993975903614466,-1.1,4.8597058823529435,4.385,-2.559081632653062,-2.025,79.67,A
879,2010-03-08,2020-12-29,3949 days,178,1,41.57303370786517,0.44668539325842715,-1.415,6.423513513513515,5.8,-3.806057692307694,-3.24,79.51,SAIA
1067,2010-01-15,2020-12-21,3993 days,182,1,41.208791208791204,0.43626373626373627,-1.065,5.462933333333331,4.45,-3.1162264150943413,-2.0949999999999998,79.39999999999998,VSAT
13,2010-01-08,2020-12-29,4008 days,174,1,40.229885057471265,0.45522988505747125,-2.295,8.895142857142853,8.17,-5.22548076923077,-4.76,79.21000000000001,ACLS
1099,2010-01-21,2020-11-24,3960 days,177,1,41.80790960451977,0.44700564971751416,-1.08,5.035405405405404,3.59,-2.849514563106796,-2.27,79.12,WTFC
667,2010-01-07,2020-11-03,3953 days,175,1,34.285714285714285,0.45102857142857145,-2.01,7.700999999999999,5.654999999999999,-3.3315652173913035,-3.09,78.92999999999999,MOH
725,2010-01-08,2020-12-28,4007 days,172,1,44.76744186046512,0.45750000000000024,-0.9550000000000001,4.166753246753246,3.45,-2.5760638297872336,-2.215,78.69,NSC
1059,2010-01-05,2020-11-13,3965 days,170,1,41.17647058823529,0.4627058823529413,-1.445,6.1597142857142835,5.275,-3.5252000000000017,-2.67,78.66,VMW
882,2010-01-14,2020-11-10,3953 days,168,1,41.07142857142857,0.46678571428571447,-0.905,4.927971014492753,4.71,-2.6425252525252527,-2.11,78.42000000000002,SASR
482,2010-01-20,2020-11-25,3962 days,175,1,39.42857142857143,0.447657142857143,-1.38,6.537826086956524,5.63,-3.516698113207548,-2.885,78.34,HSII
469,2010-01-20,2020-12-17,3984 days,172,1,36.627906976744185,0.45540697674418595,-1.5350000000000001,6.663968253968255,4.94,-3.13302752293578,-2.68,78.33,HNI
536,2010-01-20,2020-12-02,3969 days,167,1,38.92215568862276,0.46874251497005986,-2.02,9.495230769230767,7.32,-5.335742574257425,-3.68,78.27999999999999,JAKK
712,2010-01-07,2020-12-31,4011 days,173,1,38.15028901734104,0.45028901734104027,-0.87,3.9953030303030292,3.635,-1.7363551401869168,-1.53,77.9,NI
193,2010-01-04,2020-12-08,3991 days,182,1,36.26373626373626,0.4271978021978021,-1.2850000000000001,5.676969696969697,4.720000000000001,-2.5597413793103443,-2.045,77.75,CKH
357,2010-01-15,2020-12-15,3987 days,179,1,36.312849162011176,0.43413407821229055,-2.27,10.290000000000001,8.21,-5.231327433628319,-4.29,77.71000000000002,EXEL
172,2010-01-05,2020-10-23,3944 days,177,1,38.4180790960452,0.43853107344632763,-1.54,6.351470588235294,5.6,-3.250275229357799,-2.79,77.61999999999998,CENTA
1050,2010-01-07,2020-11-18,3968 days,169,1,37.278106508875744,0.45893491124260355,-1.02,4.954761904761904,3.78,-2.213113207547169,-1.73,77.56000000000002,VFC
148,2010-01-20,2020-12-17,3984 days,176,1,38.63636363636363,0.43897727272727244,-2.2699999999999996,9.02794117647059,9.14,-4.9688888888888885,-4.21,77.25999999999999,BZH
92,2010-01-20,2020-12-28,3995 days,176,1,36.36363636363637,0.43704545454545446,-1.57,6.112187500000003,4.715,-2.8058928571428576,-2.14,76.91999999999997,AWI
580,2010-01-08,2020-12-28,4007 days,178,1,41.01123595505618,0.4318539325842692,-1.48,7.650410958904113,6.62,-4.630865384615384,-3.475,76.87,LDL
121,2010-02-05,2020-12-22,3973 days,164,1,38.41463414634146,0.46859756097560956,-1.54,5.92047619047619,4.86,-2.932079207920793,-2.58,76.85,BGS
634,2010-01-20,2020-12-15,3982 days,195,1,44.61538461538462,0.39358974358974347,-0.7,3.798275862068965,3.03,-2.3490740740740748,-1.745,76.75000000000001,MCY
398,2010-01-07,2020-11-10,3960 days,167,1,40.7185628742515,0.4595808383233531,-1.23,4.855,3.615,-2.5594949494949497,-2.25,76.75,FNB
1107,2010-02-04,2020-11-18,3940 days,167,1,41.31736526946108,0.4557485029940118,-0.68,3.235217391304347,2.83,-1.5012244897959186,-1.26,76.11,XEL
444,2010-01-22,2020-12-04,3969 days,181,1,39.226519337016576,0.4204419889502763,-1.62,6.552535211267605,5.7,-3.537545454545454,-2.895,76.10000000000001,GVA
739,2010-01-07,2020-11-13,3963 days,176,1,40.340909090909086,0.4316477272727271,-1.1949999999999998,5.323661971830986,4.08,-2.903942307692307,-2.325,75.96999999999998,NWL
