,Start,End,Duration,# Trades,# Different Stocks,Win Rate [%],Avg. Trade [%],Median Trade [%],Avg. Win [%],Median Win [%],Avg. Loss [%],Median Loss [%],Total Return [%],Stock
74,2010-01-06,2020-12-29,4010 days,323,1,25.696594427244584,-2.571052631578946,-5.86,13.635542168674702,7.79,-8.279324894514765,-7.54,-830.45,ARAY
283,2010-01-27,2020-12-22,3982 days,349,1,24.355300859598856,-2.3955300859598836,-2.99,5.620588235294116,4.57,-4.995399239543721,-4.43,-836.04,DCOM
255,2010-01-11,2020-12-11,3987 days,403,1,27.29528535980149,-2.074689826302729,-3.73,8.66154545454545,4.105,-6.126267123287674,-5.8149999999999995,-836.1000000000001,CTB
264,2010-01-04,2020-11-30,3983 days,382,1,28.01047120418848,-2.189816753926702,-3.045,5.394112149532713,3.56,-5.159416058394158,-4.385,-836.51,CVBF
203,2010-01-22,2020-11-16,3951 days,345,1,27.536231884057973,-2.424927536231885,-3.86,7.575789473684211,5.81,-6.225199999999998,-5.904999999999999,-836.6,CMC
1074,2010-01-29,2020-10-06,3903 days,313,1,20.447284345047922,-2.675814696485624,-3.08,5.3823437499999995,3.15,-4.746987951807231,-4.19,-837.53,WASH
616,2010-01-11,2020-10-05,3920 days,366,1,31.693989071038253,-2.294836065573772,-3.395,7.997672413793104,6.0,-7.098955823293171,-5.93,-839.9100000000001,LZB
580,2010-01-08,2020-10-05,3923 days,389,1,28.79177377892031,-2.166169665809769,-4.3,10.77232142857143,7.51,-7.397617328519853,-6.44,-842.64,LDL
83,2010-01-21,2020-05-01,3753 days,334,1,27.844311377245507,-2.528502994011976,-3.5999999999999996,5.764193548387096,4.17,-5.752458333333332,-4.79,-844.52,ATNI
698,2010-01-15,2020-10-28,3939 days,350,1,29.714285714285715,-2.421428571428573,-4.03,8.134230769230768,4.975,-6.912081632653059,-6.14,-847.5,MYRG
673,2010-01-22,2020-11-30,3965 days,324,1,27.469135802469136,-2.625617283950617,-4.885,12.50820224719101,9.78,-8.392863247863248,-7.455,-850.7,MPX
523,2010-01-05,2020-12-03,3985 days,401,1,28.92768079800499,-2.122518703241895,-2.69,4.128362068965516,2.925,-4.666736842105267,-4.11,-851.1299999999999,IP
456,2010-02-02,2020-10-21,3914 days,326,1,26.993865030674847,-2.6279141104294474,-5.15,13.067386363636365,6.33,-8.502669491525422,-7.36,-856.7,HBIO
930,2010-02-04,2020-12-21,3973 days,311,1,20.578778135048232,-2.766784565916398,-3.73,6.40125,2.275,-5.142307692307695,-4.57,-860.47,SRCE
802,2010-02-16,2020-12-21,3961 days,337,1,29.673590504451035,-2.563412462908011,-4.07,6.102400000000001,4.7,-6.24622881355932,-5.575,-863.87,PKE
488,2010-01-13,2020-11-10,3954 days,317,1,31.230283911671926,-2.7435331230283917,-3.28,5.962828282828284,4.74,-6.6973394495412855,-6.2,-869.6999999999999,HURN
293,2010-01-14,2020-12-22,3995 days,326,1,28.52760736196319,-2.6792024539877293,-5.65,14.58838709677419,8.53,-9.654285714285711,-8.53,-873.4200000000002,DHX
936,2010-01-04,2020-11-06,3959 days,411,1,31.873479318734795,-2.145498783454987,-3.87,7.577328244274809,5.8,-6.74255395683453,-6.155,-881.8,SSP
136,2010-01-08,2020-11-09,3958 days,352,1,26.420454545454547,-2.5234374999999996,-3.785,7.543763440860214,4.32,-6.162093023255812,-5.085,-888.25,BPFH
928,2010-01-08,2020-11-06,3955 days,261,1,29.118773946360154,-3.4041379310344815,-5.76,10.271052631578947,6.21,-9.120655737704917,-8.17,-888.48,SPRT
444,2010-01-06,2020-10-27,3947 days,373,1,28.150134048257375,-2.4272386058981232,-3.78,7.494190476190478,4.55,-6.3143656716417915,-5.25,-905.36,GVA
230,2010-01-19,2020-11-30,3968 days,333,1,25.525525525525527,-2.7237237237237246,-3.47,8.24129411764706,4.27,-6.481895161290319,-5.015,-907.0,CPF
395,2010-01-25,2020-11-16,3948 days,341,1,30.498533724340177,-2.6889149560117294,-5.69,10.709134615384615,7.34,-8.604533898305089,-8.129999999999999,-916.9200000000001,FLWS
694,2010-01-08,2020-10-08,3926 days,348,1,26.72413793103448,-2.6701436781609202,-3.955,8.12752688172043,4.77,-6.6341338582677105,-5.640000000000001,-929.21,MWA
257,2010-01-14,2020-12-08,3981 days,284,1,21.12676056338028,-3.273978873239438,-4.205,4.921666666666666,2.675,-5.469241071428571,-5.029999999999999,-929.81,CTO
597,2010-01-13,2020-12-21,3995 days,320,1,25.624999999999996,-2.931281249999999,-4.32,6.516341463414636,5.16,-6.29209401709402,-6.085,-938.01,LNDC
941,2010-01-26,2020-12-31,3992 days,361,1,38.227146814404435,-2.627867036011079,-3.8,11.28086956521739,8.96,-11.235067264573994,-7.46,-948.6600000000001,STMP
831,2010-01-07,2020-10-02,3921 days,379,1,25.065963060686013,-2.508469656992086,-3.32,5.911473684210525,3.84,-5.343816254416963,-4.31,-950.71,PWR
576,2010-01-25,2020-11-24,3956 days,270,1,26.296296296296294,-3.557148148148148,-4.779999999999999,8.313098591549297,6.25,-7.83161616161616,-6.99,-960.4299999999998,KVHI
347,2010-01-04,2020-09-21,3913 days,338,1,26.627218934911244,-2.9031065088757386,-5.775,14.38111111111111,7.415,-9.212753036437249,-8.88,-981.25,ERII
627,2010-01-05,2020-12-29,4011 days,394,1,29.441624365482234,-2.505126903553301,-4.755,12.198534482758614,6.220000000000001,-8.640467625899273,-7.85,-987.0200000000002,MBI
1094,2010-01-07,2020-12-14,3994 days,339,1,26.843657817109147,-2.929085545722714,-4.32,9.859780219780223,5.66,-7.621774193548388,-6.630000000000001,-992.96,WRLD
684,2010-01-04,2020-10-21,3943 days,385,1,28.57142857142857,-2.6911428571428577,-4.05,7.2464545454545455,4.71,-6.666181818181821,-6.06,-1036.09,MTH
510,2010-01-04,2020-11-04,3957 days,355,1,26.197183098591548,-2.9697746478873213,-5.65,12.88645161290323,8.58,-8.598129770992363,-7.965,-1054.27,IMMR
760,2010-02-04,2020-09-21,3882 days,294,1,30.272108843537417,-3.6271768707482988,-6.94,17.459550561797755,10.55,-12.844558823529418,-10.91,-1066.3899999999999,OMEX
282,2010-02-04,2020-12-21,3973 days,369,1,30.62330623306233,-2.8906775067750665,-4.17,8.086902654867258,6.68,-7.736249999999997,-6.795,-1066.6599999999999,DCO
594,2010-01-08,2020-12-29,4008 days,354,1,25.70621468926554,-3.0356214689265504,-3.97,7.1742857142857135,4.48,-6.695620155038758,-5.529999999999999,-1074.6100000000001,LMNX
80,2010-01-13,2020-11-04,3948 days,214,1,32.242990654205606,-5.197663551401871,-8.879999999999999,23.394782608695653,17.2,-18.803724137931034,-15.61,-1112.3,ASTC
320,2010-01-11,2020-12-08,3984 days,384,1,26.041666666666668,-2.9136718750000017,-4.675000000000001,7.379699999999999,5.574999999999999,-6.5380985915492955,-6.225,-1118.85,EBS
62,2010-01-21,2020-11-24,3960 days,483,1,28.985507246376812,-2.3221739130434784,-2.59,4.5909999999999975,3.21,-5.1892647058823504,-4.335,-1121.6100000000001,AMSWA
939,2010-01-26,2020-11-09,3940 days,300,1,19.666666666666664,-3.7751333333333363,-4.7,5.08,3.45,-5.967750000000001,-5.655,-1132.54,STFC
425,2010-01-06,2020-10-28,3948 days,366,1,27.86885245901639,-3.184207650273225,-4.655,7.1998039215686305,5.71,-7.251145038167945,-6.615,-1165.42,GLDD
514,2010-01-11,2020-11-05,3951 days,398,1,30.90452261306533,-2.96505025125628,-5.57,10.537804878048785,8.26,-9.004509090909096,-7.76,-1180.09,INFN
1041,2010-01-21,2020-11-05,3941 days,349,1,23.20916905444126,-3.4757593123209154,-3.7,4.087037037037036,3.5,-5.761529850746269,-4.91,-1213.04,USM
837,2010-02-11,2020-11-11,3926 days,294,1,29.931972789115648,-4.137789115646259,-7.585,13.236136363636364,8.995000000000001,-11.730492610837445,-11.07,-1216.51,QUIK
172,2010-01-06,2020-12-31,4012 days,528,1,28.030303030303028,-2.317367424242423,-3.51,7.6777027027027005,4.425,-6.226569920844327,-5.32,-1223.5699999999997,CENTA
9,2010-01-11,2020-11-23,3969 days,234,1,31.196581196581196,-5.474829059829061,-8.585,25.183013698630134,18.37,-19.496687500000004,-13.850000000000001,-1281.1100000000001,ABIO
451,2010-01-07,2020-10-30,3949 days,319,1,25.391849529780565,-4.146771159874606,-5.46,10.709382716049383,6.2,-9.20285714285714,-7.5,-1322.8200000000002,HALO
759,2010-01-12,2020-10-08,3922 days,327,1,27.522935779816514,-5.017003058103973,-7.68,17.60277777777778,10.235,-13.664449152542375,-11.309999999999999,-1640.5600000000002,OMER
418,2010-01-06,2020-12-02,3983 days,294,1,26.190476190476193,-6.474863945578232,-7.835,16.214155844155844,10.74,-14.72943925233645,-10.629999999999999,-1903.6100000000001,GERN
